start_date,time,geo_join_id,neighborhood,data_value,message
2009-12-01,Annual Average 2010,101,Kingsbridge - Riverdale,20.13,
2010-12-01,Annual Average 2011,101,Kingsbridge - Riverdale,20.79,
2011-12-01,Annual Average 2012,101,Kingsbridge - Riverdale,19.05,
2012-12-01,Annual Average 2013,101,Kingsbridge - Riverdale,18.23,
2015-12-31,Annual Average 2016,101,Kingsbridge - Riverdale,16.04,
2018-01-01,Annual Average 2018,101,Kingsbridge - Riverdale,15.77,
2008-12-01,Annual Average 2009,101,Kingsbridge - Riverdale,23.2,
2015-01-01,Annual Average 2015,101,Kingsbridge - Riverdale,17.82,
2017-01-01,Annual Average 2017,101,Kingsbridge - Riverdale,17.28,
2019-01-01,Annual Average 2019,101,Kingsbridge - Riverdale,13.5,
2013-12-01,Annual Average 2014,101,Kingsbridge - Riverdale,17.1,
2020-01-01,Annual Average 2020,101,Kingsbridge - Riverdale,15.9,
2009-12-01,Annual Average 2010,102,Northeast Bronx,20.21,
2013-12-01,Annual Average 2014,102,Northeast Bronx,18.97,
2008-12-01,Annual Average 2009,102,Northeast Bronx,22.39,
2018-01-01,Annual Average 2018,102,Northeast Bronx,16.16,
2019-01-01,Annual Average 2019,102,Northeast Bronx,14.67,
2010-12-01,Annual Average 2011,102,Northeast Bronx,21.06,
2011-12-01,Annual Average 2012,102,Northeast Bronx,20.02,
2015-01-01,Annual Average 2015,102,Northeast Bronx,19.52,
2017-01-01,Annual Average 2017,102,Northeast Bronx,18.87,
2020-01-01,Annual Average 2020,102,Northeast Bronx,16.75,
2012-12-01,Annual Average 2013,102,Northeast Bronx,18.37,
2015-12-31,Annual Average 2016,102,Northeast Bronx,17.52,
2011-12-01,Annual Average 2012,103,Fordham - Bronx Pk,21.01,
2020-01-01,Annual Average 2020,103,Fordham - Bronx Pk,16.98,
2018-01-01,Annual Average 2018,103,Fordham - Bronx Pk,17.25,
2010-12-01,Annual Average 2011,103,Fordham - Bronx Pk,22.61,
2013-12-01,Annual Average 2014,103,Fordham - Bronx Pk,19.44,
2015-01-01,Annual Average 2015,103,Fordham - Bronx Pk,19.76,
2015-12-31,Annual Average 2016,103,Fordham - Bronx Pk,17.93,
2017-01-01,Annual Average 2017,103,Fordham - Bronx Pk,19.15,
2008-12-01,Annual Average 2009,103,Fordham - Bronx Pk,24.82,
2009-12-01,Annual Average 2010,103,Fordham - Bronx Pk,22.06,
2012-12-01,Annual Average 2013,103,Fordham - Bronx Pk,19.89,
2019-01-01,Annual Average 2019,103,Fordham - Bronx Pk,15.17,
2010-12-01,Annual Average 2011,104,Pelham - Throgs Neck,21.61,
2011-12-01,Annual Average 2012,104,Pelham - Throgs Neck,19.94,
2015-12-31,Annual Average 2016,104,Pelham - Throgs Neck,17.92,
2019-01-01,Annual Average 2019,104,Pelham - Throgs Neck,15.47,
2020-01-01,Annual Average 2020,104,Pelham - Throgs Neck,16.19,
2009-12-01,Annual Average 2010,104,Pelham - Throgs Neck,21.04,
2017-01-01,Annual Average 2017,104,Pelham - Throgs Neck,18.72,
2008-12-01,Annual Average 2009,104,Pelham - Throgs Neck,22.83,
2018-01-01,Annual Average 2018,104,Pelham - Throgs Neck,16.89,
2012-12-01,Annual Average 2013,104,Pelham - Throgs Neck,18.58,
2013-12-01,Annual Average 2014,104,Pelham - Throgs Neck,19.26,
2015-01-01,Annual Average 2015,104,Pelham - Throgs Neck,19.36,
2009-12-01,Annual Average 2010,105,Crotona -Tremont,25.25,
2020-01-01,Annual Average 2020,105,Crotona -Tremont,18.5,
2010-12-01,Annual Average 2011,105,Crotona -Tremont,25.57,
2011-12-01,Annual Average 2012,105,Crotona -Tremont,23.42,
2015-01-01,Annual Average 2015,105,Crotona -Tremont,21.84,
2017-01-01,Annual Average 2017,105,Crotona -Tremont,21.12,
2008-12-01,Annual Average 2009,105,Crotona -Tremont,28.07,
2012-12-01,Annual Average 2013,105,Crotona -Tremont,22.67,
2013-12-01,Annual Average 2014,105,Crotona -Tremont,21.87,
2015-12-31,Annual Average 2016,105,Crotona -Tremont,20.37,
2018-01-01,Annual Average 2018,105,Crotona -Tremont,19.76,
2019-01-01,Annual Average 2019,105,Crotona -Tremont,17.64,
2008-12-01,Annual Average 2009,106,High Bridge - Morrisania,29.35,
2018-01-01,Annual Average 2018,106,High Bridge - Morrisania,20.83,
2019-01-01,Annual Average 2019,106,High Bridge - Morrisania,18.76,
2009-12-01,Annual Average 2010,106,High Bridge - Morrisania,26.38,
2011-12-01,Annual Average 2012,106,High Bridge - Morrisania,24.23,
2013-12-01,Annual Average 2014,106,High Bridge - Morrisania,22.56,
2015-12-31,Annual Average 2016,106,High Bridge - Morrisania,21.08,
2020-01-01,Annual Average 2020,106,High Bridge - Morrisania,18.92,
2010-12-01,Annual Average 2011,106,High Bridge - Morrisania,26.67,
2012-12-01,Annual Average 2013,106,High Bridge - Morrisania,23.73,
2015-01-01,Annual Average 2015,106,High Bridge - Morrisania,22.28,
2017-01-01,Annual Average 2017,106,High Bridge - Morrisania,21.66,
2008-12-01,Annual Average 2009,107,Hunts Point - Mott Haven,26.39,
2011-12-01,Annual Average 2012,107,Hunts Point - Mott Haven,22.27,
2019-01-01,Annual Average 2019,107,Hunts Point - Mott Haven,18.75,
2010-12-01,Annual Average 2011,107,Hunts Point - Mott Haven,24.58,
2012-12-01,Annual Average 2013,107,Hunts Point - Mott Haven,21.54,
2015-01-01,Annual Average 2015,107,Hunts Point - Mott Haven,20.91,
2015-12-31,Annual Average 2016,107,Hunts Point - Mott Haven,19.91,
2018-01-01,Annual Average 2018,107,Hunts Point - Mott Haven,20.23,
2009-12-01,Annual Average 2010,107,Hunts Point - Mott Haven,24.1,
2013-12-01,Annual Average 2014,107,Hunts Point - Mott Haven,21.14,
2017-01-01,Annual Average 2017,107,Hunts Point - Mott Haven,20.39,
2020-01-01,Annual Average 2020,107,Hunts Point - Mott Haven,18.43,
